universe,period,factor_id,name,intro,algorithmIntro,compound_return_1q,annual_return_1q,annual_ex_return_1q,max_drawdown_1q,sharpe_1q,turnover_mean_1q,compound_return_5q,annual_return_5q,annual_ex_return_5q,max_drawdown_5q,sharpe_5q,turnover_mean_5q,compound_return_ls,annual_return_ls,max_drawdown_ls,sharpe_ls,turnover_mean_ls,annual_return_bm,ic_mean,ir,good_ic,status,compound_return_ls2,annual_return_ls2,max_drawdown_ls2,sharpe_ls2,turnover_mean_ls2
hs300,3y,739bbaa957e9fc6842cac4263ffdf843,net_working_capital,净运营资本, 流动资产 － 流动负债,0.187745,0.061300,-0.004468,0.202465,0.133923,0.009868,0.316895,0.099863,0.031705,0.200933,0.340631,0.006308,0.104881,0.035089,0.142928,-0.055044,0.008088,0.066063,0.012604,0.176417,0.765928,0,-0.115511,-0.041555,0.241436,-0.914081,0.008088
hs300,3y,53caa1dc414a84fa49139c5318b78c58,VEMA10,成交量的10日指数移动平均,,0.283723,0.090203,0.022644,0.188816,0.293759,0.026910,0.359599,0.112067,0.043153,0.193491,0.376830,0.028225,0.052967,0.018007,0.137981,-0.205086,0.027568,0.066063,-0.001424,-0.018173,0.818560,0,-0.081335,-0.028908,0.212473,-0.642563,0.027568
hs300,3y,babae521fa796418bd77f74d65f49ec6,VR,成交量比率（Volume Ratio）, VR=（AVS+1/2CVS）/（BVS+1/2CVS）,0.219896,0.071146,0.004768,0.232203,0.185530,0.167211,0.384804,0.119153,0.049800,0.246717,0.429031,0.176867,0.112127,0.037431,0.214575,-0.018220,0.172039,0.066063,-0.009965,-0.077528,0.860111,0,-0.151024,-0.055040,0.250053,-0.674116,0.172039
hs300,3y,c2b4917f4748d3b20427b7b3e7c70401,VOL5,5日平均换手率," 5日换手率的均值,单位为%",0.352193,0.109969,0.041185,0.167973,0.436012,0.076141,0.264747,0.084603,0.017391,0.378051,0.163008,0.077331,-0.042200,-0.014798,0.344650,-0.305692,0.076736,0.066063,-0.034538,-0.213087,0.927978,0,-0.048505,-0.017046,0.361081,-0.318228,0.076736
hs300,3y,14ca11bd5e98de02cb78ce0e98c70f6b,BR,意愿指标, BR=N日内（当日最高价－昨日收盘价）之和 / N日内（昨日收盘价－当日最低价）之和×100 n设定为26,0.077333,0.026091,-0.037495,0.212852,-0.085232,0.151610,0.682908,0.197202,0.123013,0.190000,0.764706,0.148593,0.537519,0.160377,0.126782,0.738541,0.150101,0.066063,-0.012798,-0.087529,0.898892,0,-0.397838,-0.160871,0.449351,-1.232389,0.150101
hs300,3y,f48d397beaafd7f346da2034c04b5ff6,total_operating_revenue_ttm,营业总收入TTM, 计算过去12个月的 营业总收入 之和,0.349216,0.109123,0.040392,0.209370,0.371821,0.014456,0.302039,0.095557,0.027666,0.188422,0.326480,0.007425,-0.060978,-0.021520,0.240369,-0.527285,0.010940,0.066063,0.012624,0.112901,0.878116,0,0.023874,0.008192,0.222945,-0.272627,0.010940
hs300,3y,fa5aa7e7ee3de65cf0585efd893da66f,VEMA12,12日成交量的移动平均值,,0.298637,0.094566,0.026737,0.191169,0.320327,0.023704,0.350248,0.109417,0.040667,0.190096,0.362306,0.024882,0.034168,0.011685,0.142837,-0.263904,0.024293,0.066063,-0.001004,-0.012829,0.814404,0,-0.064664,-0.022850,0.207395,-0.585782,0.024293
hs300,3y,46c80b59b122127c5cf6d03542318ea2,operating_profit_ttm,营业利润TTM, 计算过去12个月 营业利润 之和,0.348596,0.108947,0.040226,0.159015,0.487205,0.014759,0.234267,0.075493,0.008846,0.200432,0.212182,0.009160,-0.087623,-0.031211,0.197962,-0.708090,0.011959,0.066063,0.012554,0.104839,0.872576,0,0.064475,0.021840,0.149933,-0.180572,0.011959
hs300,3y,28881b89abe9ef6cccb21ffc622742b7,fixed_asset_ratio,固定资产比率, 固定资产比率=(固定资产+工程物资+在建工程)/总资产,0.233194,0.075170,0.008542,0.268369,0.178765,0.003928,0.225057,0.072711,0.006236,0.234896,0.182150,0.001894,-0.029240,-0.010209,0.148237,-0.512737,0.002911,0.066063,0.006325,0.068990,0.807479,0,0.001982,0.000685,0.132610,-0.401488,0.002911
hs300,3y,2da8f1e8910356e3b6ba52f83b87ab78,Variance120,120日收益方差, 取121个交易日的收盘价，算出日收益率，再取方差,0.318810,0.100416,0.032224,0.138248,0.427860,0.020780,0.537932,0.160485,0.088570,0.324331,0.432185,0.022074,0.194067,0.063249,0.341944,0.114585,0.021427,0.066063,-0.038466,-0.203859,0.940443,0,-0.256508,-0.097412,0.476497,-0.677237,0.021427
hs300,3y,cdf79516f53a3702226150bef81e5c21,account_receivable_turnover_days,应收账款周转天数, 应收账款周转天数=360/应收账款周转率,-0.075130,-0.026645,-0.086963,0.307063,-0.347758,0.006557,0.175916,0.057633,-0.007908,0.271509,0.085016,0.003677,0.267091,0.085298,0.082813,0.484833,0.005117,0.066063,0.003870,0.046832,0.816044,0,-0.230505,-0.086619,0.260041,-1.355226,0.005117
hs300,3y,8c39946c4fa64cb1c25079cd6b977f6d,net_operate_cash_flow_ttm,经营活动现金流量净额TTM, 计算过去12个月 经营活动产生的现金流量净值 之和,0.552247,0.164208,0.092063,0.187768,0.735551,0.016254,0.283873,0.090247,0.022685,0.186967,0.298389,0.009294,-0.183536,-0.067713,0.258419,-1.149923,0.012774,0.066063,0.013025,0.139568,0.822715,0,0.194086,0.063255,0.125929,0.248267,0.012774
hs300,3y,6e9f249ca72ca4a0ed8be83034508336,operating_revenue_ttm,营业收入TTM, 计算过去12个月的 营业收入 之和,0.313569,0.098902,0.030804,0.220682,0.315894,0.014824,0.313932,0.099007,0.030902,0.190515,0.347476,0.007264,-0.026841,-0.009364,0.232392,-0.427093,0.011044,0.066063,0.012973,0.116001,0.887967,0,-0.011315,-0.003927,0.243894,-0.380056,0.011044
hs300,3y,b634ae06c9af8c8baf39434353032e97,TVMA20,20日成交金额的移动平均值, 20日成交金额的移动平均值,0.353115,0.110230,0.041430,0.172718,0.445960,0.026287,0.186088,0.060787,-0.004949,0.248607,0.101648,0.029815,-0.120162,-0.043301,0.264435,-0.697594,0.028051,0.066063,-0.023824,-0.162433,0.927978,0,0.090696,0.030474,0.192900,-0.079771,0.028051
hs300,3y,c03daed5917e47e6adbd533b2619776b,DAVOL5,5日平均换手率与120日平均换手率, 5日平均换手率 / 120日平均换手率,0.382365,0.118471,0.049160,0.219471,0.442794,0.148099,0.312559,0.098609,0.030530,0.211698,0.295039,0.152204,-0.064812,-0.022904,0.188230,-0.463477,0.150151,0.066063,-0.023121,-0.216828,0.867036,0,0.013889,0.004781,0.187334,-0.259496,0.150151
hs300,3y,a8c4a501f9654fd712b4585987bc9fa9,cash_and_equivalents_per_share,每股现金及现金等价物余额, 每股现金及现金等价物余额,0.173808,0.056977,-0.008523,0.182295,0.111573,0.008905,0.224909,0.072666,0.006194,0.266379,0.162825,0.007872,0.045191,0.015401,0.204930,-0.195283,0.008389,0.066063,-0.005514,-0.069420,0.811634,0,-0.086108,-0.030655,0.232067,-0.560907,0.008389
hs300,3y,7914d67d2bab5b3b419d7dae9660dd63,VDIFF,计算VMACD因子的中间变量, EMA(VOLUME，SHORT)-EMA(VOLUME，LONG) short设置为12，long设置为26，M设置为9,0.781602,0.221028,0.145362,0.176412,1.041081,0.149366,0.518964,0.155516,0.083909,0.152341,0.661474,0.163946,-0.163802,-0.059983,0.189394,-0.858383,0.156656,0.066063,-0.018953,-0.211062,0.851801,0,0.149893,0.049480,0.150043,0.081390,0.156656
hs300,3y,647884c13f7e025ef212ef397d4148a5,total_asset_growth_rate,总资产增长率, 总资产 / 总资产_4 -1,0.229708,0.074118,0.007556,0.168560,0.220747,0.010761,0.481235,0.145509,0.074523,0.277956,0.472379,0.008740,0.210627,0.068325,0.266651,0.189341,0.009750,0.066063,-0.009007,-0.086135,0.807746,0,-0.225746,-0.084670,0.408348,-0.833365,0.009750
hs300,3y,d37e028a9ba887a6e8c1ef5459784429,leverage,杠杆因子, 0.38 * 市场杠杆 + 0.35 * 资产负债率 + 0.27 * 账面杠杆,0.206147,0.066957,0.000838,0.260105,0.134969,0.002074,0.444335,0.135560,0.065191,0.157178,0.605674,0.001660,0.114878,0.038318,0.286361,-0.009024,0.001867,0.066063,0.024321,0.130382,0.927978,0,-0.188741,-0.069773,0.393599,-0.588899,0.001867
hs300,3y,2f20b7bc2f160d7551f78e93f778897c,WVAD,威廉变异离散量, (收盘价－开盘价)/(最高价－最低价)×成交量，再做加和，使用过去6个交易日的数据,0.676071,0.195518,0.121433,0.171858,0.868933,0.312949,-0.003905,-0.001352,-0.063237,0.254171,-0.245194,0.311029,-0.425881,-0.174595,0.468661,-1.515870,0.311989,0.066063,-0.009748,-0.084264,0.849030,0,0.643200,0.187358,0.108425,1.040919,0.311989
hs300,3y,238dfa4ad0b01b1c577986dea37ec85f,DEGM,毛利率增长, 毛利率增长=(今年毛利率（TTM）/去年毛利率（TTM）)-1,0.265208,0.084740,0.017520,0.215593,0.234808,0.010815,0.588094,0.173436,0.100719,0.214167,0.664030,0.012011,0.243299,0.078208,0.118603,0.365827,0.011413,0.066063,0.008098,0.098723,0.829640,0,-0.220693,-0.082608,0.239470,-1.173929,0.011413
hs300,3y,d12b8c49bda82c013741ad6e8ce2be7a,MAWVAD,因子WVAD的6日均值,,0.389538,0.120475,0.051040,0.181593,0.457692,0.163595,0.527212,0.157681,0.085941,0.178943,0.686806,0.164128,0.068675,0.023232,0.137704,-0.125271,0.163862,0.066063,-0.006270,-0.052335,0.882271,0,-0.111465,-0.040041,0.273284,-0.597988,0.163862
hs300,3y,35f1f795a129fbf9e42aff2e58a24e6b,sale_expense_to_operating_revenue,营业费用与营业总收入之比, 营业费用与营业总收入之比=销售费用（TTM）/营业总收入（TTM）,0.871226,0.241928,0.164966,0.220872,0.856825,0.005674,-0.047725,-0.016767,-0.077697,0.283647,-0.276232,0.004612,-0.517088,-0.222523,0.521352,-1.747815,0.005143,0.066063,-0.009345,-0.098585,0.835180,0,0.938827,0.257262,0.199566,1.446473,0.005143
hs300,3y,5feca4159b34edb90d401f60df15737a,surplus_reserve_fund_per_share,每股盈余公积金, 每股盈余公积金,0.218938,0.070855,0.004495,0.221712,0.162475,0.009713,0.216003,0.069963,0.003658,0.140896,0.202374,0.005231,-0.043599,-0.015296,0.224460,-0.449329,0.007472,0.066063,0.006305,0.085845,0.799169,0,0.000833,0.000288,0.140531,-0.322694,0.007472
hs300,3y,38a95530bdd75bfaa0c91b94f4f0ccac,VSTD10,10日成交量标准差, 10日成交量去标准差,0.282914,0.089966,0.022421,0.198143,0.295570,0.062759,0.356025,0.111056,0.042204,0.190111,0.373232,0.061016,0.051877,0.017642,0.125569,-0.212456,0.061888,0.066063,-0.003952,-0.049874,0.808864,0,-0.079251,-0.028147,0.190469,-0.647563,0.061888
hs300,3y,61f86d87846eb68bbb27e4346c5cbf4f,interest_carry_current_liability,带息流动负债, 流动负债合计 - 无息流动负债,0.251594,0.080690,0.013720,0.277118,0.203611,0.012891,0.499078,0.150262,0.078981,0.212666,0.580134,0.006084,0.168377,0.055283,0.107478,0.131164,0.009487,0.066063,0.013355,0.140378,0.832410,0,-0.177059,-0.065163,0.284552,-0.902548,0.009487
hs300,3y,8e925465eec70e6ef76d901d8d9e65c7,operating_tax_to_operating_revenue_ratio_ttm,销售税金率, 销售税金率=营业税金及附加（TTM）/营业收入（TTM）,0.466375,0.141523,0.070783,0.235454,0.503668,0.003715,0.176385,0.057779,-0.007771,0.168119,0.109910,0.003805,-0.228401,-0.085756,0.317447,-1.128458,0.003760,0.066063,-0.000299,-0.003954,0.800554,0,0.250242,0.080286,0.120922,0.361503,0.003760
hs300,3y,81ccca6bce743ac36f1bac3d90d06f68,inventory_turnover_days,存货周转天数, 存货周转天数=360/存货周转率,0.130080,0.043192,-0.021454,0.267877,0.016822,0.003970,0.147147,0.048613,-0.016369,0.291762,0.041549,0.003542,0.006002,0.002071,0.212527,-0.333292,0.003756,0.066063,-0.005500,-0.059240,0.847645,0,-0.042462,-0.014892,0.159464,-0.482351,0.003756
hs300,3y,4ba0bff7dd9553d9194de3192e4adce1,OperatingCycle,营业周期, 应收账款周转天数+存货周转天数,-0.055644,-0.019602,-0.080357,0.298343,-0.309891,0.005656,0.073994,0.024990,-0.038527,0.298347,-0.077999,0.002543,0.122430,0.040745,0.148454,0.007833,0.004100,0.066063,-0.002750,-0.030108,0.817175,0,-0.132041,-0.047787,0.171889,-0.923629,0.004100
hs300,3y,57399e61606b763bc295198003334e85,ATR14,14日均幅指标, 真实振幅的14日移动平均,0.301986,0.095541,0.027651,0.198200,0.296055,0.016931,0.418175,0.128406,0.058480,0.290122,0.402745,0.024240,0.086240,0.029017,0.244017,-0.090479,0.020585,0.066063,-0.013109,-0.125071,0.860111,0,-0.117767,-0.042401,0.298275,-0.678826,0.020585
hs300,3y,4d0a35f87ce0a3a43d4361650e70d9e6,net_operate_cash_flow_to_operate_income,经营活动产生的现金流量净额与经营活动净收益之比, 经营活动产生的现金流量净额（TTM）/(营业总收入（TTM）-营业总成本（TTM）,0.303430,0.095961,0.028046,0.206458,0.326916,0.010126,0.280264,0.089186,0.021690,0.188780,0.291541,0.009069,-0.034701,-0.012138,0.238920,-0.494023,0.009597,0.066063,0.007063,0.109684,0.754848,0,0.003152,0.001089,0.219089,-0.368696,0.009597
hs300,3y,b5a7e8850740cee2d00da0e445c0e2ec,net_operating_cash_flow_coverage,净利润现金含量, 经营活动产生的现金流量净额/归属于母公司所有者的净利润,0.137969,0.045704,-0.019097,0.207957,0.036728,0.018519,0.325231,0.102265,0.033959,0.156296,0.376092,0.017433,0.156707,0.051626,0.165163,0.130068,0.017976,0.066063,0.002310,0.038537,0.750693,0,-0.155228,-0.056661,0.281313,-1.081378,0.017976
hs300,3y,046ee7ad3dd0a6cdb0639767bd4196f0,net_operate_cashflow_growth_rate,经营活动产生的现金流量净额增长率, =(今年经营活动产生的现金流量净额（TTM）/去年经营活动产生的现金流量净额（TTM）)-1,0.191027,0.062313,-0.003518,0.204123,0.127219,0.010136,0.582099,0.171902,0.099280,0.206758,0.773828,0.014339,0.313974,0.099019,0.078728,0.770218,0.012238,0.066063,0.000423,0.006779,0.761773,0,-0.251829,-0.095452,0.266830,-1.767696,0.012238
hs300,3y,d0d82f7cf2ef19ebbccdbfff2a15b777,sale_expense_ttm,销售费用TTM, 计算过去12个月 销售费用 之和,0.793122,0.223752,0.147918,0.187058,0.930142,0.007928,0.059918,0.020325,-0.042903,0.238803,-0.104674,0.005884,-0.424486,-0.173902,0.438513,-1.765853,0.006906,0.066063,0.000036,0.000347,0.854772,0,0.664826,0.192738,0.087390,1.260923,0.006906
hs300,3y,c3434081bb2a56e3b35ff598cc411330,retained_earnings,留存收益, =盈余公积金+未分配利润,0.549218,0.163422,0.091326,0.167524,0.810476,0.013145,0.262316,0.083882,0.016715,0.173965,0.263758,0.006968,-0.190879,-0.070621,0.229279,-1.145950,0.010056,0.066063,0.013538,0.115643,0.861496,0,0.203024,0.066000,0.092717,0.269345,0.010056
hs300,3y,a6edcad9c4e1231fdd06365456bc77e5,total_operating_cost_ttm,营业总成本TTM, 计算过去12个月的 营业总成本 之和,0.182343,0.059628,-0.006036,0.258932,0.107342,0.012751,0.336672,0.105547,0.037037,0.182063,0.387888,0.007032,0.103768,0.034728,0.187187,-0.047981,0.009892,0.066063,0.012280,0.114015,0.862881,0,-0.125074,-0.045151,0.294192,-0.774996,0.009892
hs300,3y,b45ac23ad4417d6401c362f4882a197d,quick_ratio,速动比率, 速动比率=(流动资产合计-存货)/ 流动负债合计,0.376905,0.116941,0.047725,0.209897,0.428730,0.005323,0.121452,0.040431,-0.024044,0.265533,0.002282,0.005397,-0.194292,-0.071979,0.240168,-1.083020,0.005360,0.066063,-0.004454,-0.065998,0.763158,0,0.203340,0.066097,0.093446,0.252403,0.005360
hs300,3y,02c5d2138bb2424fe0c1f591ef72f131,Skewness20,个股收益的20日偏度, 取21个交易日的收盘价数据，计算日收益率，再计算其偏度,0.228156,0.073649,0.007116,0.146351,0.228643,0.159686,0.247578,0.079490,0.012595,0.260686,0.201255,0.147621,0.014937,0.005140,0.195910,-0.265311,0.153653,0.066063,-0.011764,-0.119107,0.804709,0,-0.062688,-0.022137,0.233419,-0.472907,0.153653
hs300,3y,46c879da42f7730bfefd012efd820876,total_profit_growth_rate,利润总额增长率, 利润总额增长率=(今年利润总额（TTM）/去年利润总额（TTM）)-1,0.117204,0.039067,-0.025324,0.229086,-0.005277,0.009762,0.466247,0.141488,0.070751,0.279281,0.484049,0.011134,0.298746,0.094598,0.142235,0.386459,0.010448,0.066063,0.004802,0.049414,0.828255,0,-0.273247,-0.104491,0.330969,-1.022747,0.010448
hs300,3y,6a7228b34bc931409b3303d23aeb7973,non_operating_net_profit_ttm,营业外收支净额TTM, 营业外收入（TTM） - 营业外支出（TTM）,0.290802,0.092278,0.024591,0.162790,0.346079,0.006851,0.220723,0.071397,0.005004,0.169437,0.227518,0.007147,-0.065715,-0.023230,0.172623,-0.934247,0.006999,0.066063,-0.002316,-0.041034,0.743767,0,0.056265,0.019108,0.079823,-0.308687,0.006999
hs300,3y,4843bab5c501163c4c217ca87d21bf0b,intangible_asset_ratio,无形资产比率, 无形资产比率=(无形资产+研发支出+商誉)/总资产,0.540842,0.161243,0.089282,0.225306,0.586325,0.004487,0.195333,0.063639,-0.002274,0.216390,0.126294,0.002312,-0.245149,-0.092667,0.325010,-1.262249,0.003399,0.066063,0.004161,0.058912,0.807479,0,0.283038,0.090002,0.161535,0.475738,0.003399
hs300,3y,41ebb45a93ddc1e355bc262358f3306b,np_parent_company_owners_growth_rate,归属母公司股东的净利润增长率, (今年归属于母公司所有者的净利润（TTM）/去年归属于母公司所有者的净利润（TTM）)-1,0.098413,0.032990,-0.031024,0.221301,-0.038682,0.009407,0.414503,0.127395,0.057531,0.299333,0.417241,0.011341,0.272091,0.086777,0.172124,0.334788,0.010374,0.066063,0.003863,0.039924,0.839335,0,-0.257069,-0.097647,0.355520,-0.985154,0.010374
hs300,3y,2a827a33a9ee9b0d862a3cfec38f9f9f,MLEV,市场杠杆, 市场杠杆=非流动负债合计/(非流动负债合计+总市值),0.640564,0.186699,0.113160,0.210751,0.726508,0.012463,0.150534,0.049682,-0.015365,0.215892,0.054187,0.018236,-0.321764,-0.125631,0.364808,-1.386040,0.015349,0.066063,0.011696,0.111945,0.862881,0,0.414571,0.127414,0.118356,0.731497,0.015349
hs300,3y,f1268fefaaa5991d32c5bec4ef2b0ae6,Kurtosis20,个股收益的20日峰度, 取21个交易日的收盘价数据，计算日收益率，再计算其峰度值,0.274797,0.087576,0.020180,0.180705,0.296837,0.189500,0.375093,0.116433,0.047249,0.194784,0.416084,0.156189,0.071267,0.024090,0.163211,-0.141339,0.172845,0.066063,-0.000178,-0.002332,0.783934,0,-0.100086,-0.035808,0.239120,-0.673451,0.172845
hs300,3y,b2d9d6bc76fec4983959443fd9611c0d,sharpe_ratio_20,20日夏普比率, （Rp - Rf） / Sigma p 其中，Rp是个股的年化收益率，Rf是无风险利率（在这里设置为0.04），Sigma p是个股的收益波动率（标准差）,0.342885,0.107321,0.038701,0.157778,0.399545,0.184312,0.543159,0.161847,0.089848,0.239981,0.598702,0.184314,0.124069,0.041270,0.207323,0.007583,0.184313,0.066063,-0.016918,-0.111201,0.890582,0,-0.179673,-0.066191,0.338723,-0.634066,0.184313
hs300,3y,e4046a4c9e726fd1be351ccd11c1aa4f,financing_cash_growth_rate,筹资活动产生的现金流量净额增长率, 过去12个月的筹资现金流量净额 / 4季度前的12个月的筹资现金流量净额 - 1,0.444155,0.135511,0.065145,0.164274,0.558653,0.013190,0.453797,0.138127,0.067598,0.184962,0.636612,0.014408,-0.012469,-0.004329,0.163285,-0.500478,0.013799,0.066063,0.001887,0.034986,0.731302,0,-0.010061,-0.003490,0.137146,-0.491003,0.013799
hs300,3y,94e4f7879138bd38bed009a7f5c69930,net_invest_cash_flow_ttm,投资活动现金流量净额TTM, 计算过去12个月 投资活动现金流量净额 之和,0.187699,0.061285,-0.004482,0.175612,0.132297,0.009429,0.172074,0.056436,-0.009030,0.247608,0.095418,0.013650,-0.016744,-0.005822,0.173584,-0.579703,0.011540,0.066063,-0.006025,-0.070562,0.815789,0,-0.001159,-0.000401,0.149370,-0.511123,0.011540
hs300,3y,424ea7bd8fbbd72fc44fcb843bd2a505,debt_to_equity_ratio,产权比率, 产权比率=负债合计/归属母公司所有者权益合计,0.154270,0.050860,-0.014261,0.206224,0.067697,0.005449,0.070055,0.023689,-0.039748,0.213980,-0.091001,0.003787,-0.076213,-0.027039,0.164308,-0.707875,0.004618,0.066063,0.005845,0.073286,0.817175,0,0.054813,0.018624,0.134864,-0.225716,0.004618
hs300,3y,e1569738d87cb70f06f2997276eddf61,VOL10,10日平均换手率," 10日换手率的均值,单位为%",0.189359,0.061798,-0.004001,0.162411,0.136596,0.044593,0.297564,0.094253,0.026443,0.378604,0.199746,0.045523,0.117457,0.039148,0.311512,-0.004820,0.045058,0.066063,-0.032514,-0.196563,0.929363,0,-0.182436,-0.067279,0.409921,-0.606674,0.045058
hs300,3y,fc9c7d37c4eec45e9baa05c2805c2fab,DAVOL10,10日平均换手率与120日平均换手率之比, 10日平均换手率 / 120日平均换手率,0.235416,0.075839,0.009170,0.232800,0.198029,0.089282,0.249249,0.079989,0.013063,0.232048,0.196709,0.092393,-0.003311,-0.001146,0.176861,-0.303558,0.090838,0.066063,-0.019447,-0.183507,0.858726,0,-0.048537,-0.017057,0.218408,-0.420942,0.090838
hs300,3y,4e5c45047d29231e2999fdbd3c391b5e,VDEA,计算VMACD因子的中间变量, EMA(VDIFF，M)    short设置为12，long设置为26，M设置为9,0.395129,0.122031,0.052500,0.185175,0.485625,0.084280,0.302757,0.095766,0.027862,0.159507,0.320138,0.088501,-0.081514,-0.028973,0.217680,-0.598922,0.086390,0.066063,-0.014598,-0.164730,0.847645,0,0.047824,0.016285,0.138640,-0.205929,0.086390
hs300,3y,67aded553fa47af83c185dc9620f829a,super_quick_ratio,超速动比率, （货币资金+交易性金融资产+应收票据+应收帐款+其他应收款）／流动负债合计,0.156127,0.051444,-0.013713,0.219996,0.065505,0.007401,0.234156,0.075460,0.008814,0.234036,0.190347,0.005960,0.060818,0.020625,0.131632,-0.211529,0.006681,0.066063,-0.003481,-0.050037,0.756233,0,-0.079906,-0.028386,0.214877,-0.746605,0.006681
hs300,3y,5a5742a0f547648d21797692e7fb344e,inventory_turnover_rate,存货周转率, 存货周转率=营业成本（TTM）/存货,0.225598,0.072875,0.006390,0.279686,0.168636,0.005377,0.053926,0.018327,-0.044778,0.270074,-0.124905,0.004431,-0.162417,-0.059444,0.247765,-0.972097,0.004904,0.066063,0.006437,0.058307,0.836565,0,0.158322,0.052134,0.200239,0.118612,0.004904
