universe,period,factor_id,name,intro,algorithmIntro,compound_return_1q,annual_return_1q,annual_ex_return_1q,max_drawdown_1q,sharpe_1q,turnover_mean_1q,compound_return_5q,annual_return_5q,annual_ex_return_5q,max_drawdown_5q,sharpe_5q,turnover_mean_5q,compound_return_ls,annual_return_ls,max_drawdown_ls,sharpe_ls,turnover_mean_ls,annual_return_bm,ic_mean,ir,good_ic,status,compound_return_ls2,annual_return_ls2,max_drawdown_ls2,sharpe_ls2,turnover_mean_ls2
zz500,1y,bfb1d36ce1e2ca633d73ea9da011c32e,net_working_capital,净运营资本, 流动资产 － 流动负债,0.534029,0.561624,0.041504,0.139543,2.785507,0.007410,0.543330,0.571489,0.048083,0.147690,2.719283,0.007358,0.004522,0.004711,0.104599,-0.444805,0.007384,0.499393,0.002049,0.039863,0.679167,0,-0.010474,-0.010908,0.126169,-0.641673,0.007384
zz500,1y,5d8b54f12b2541acd397015bd54ed443,VEMA10,成交量的10日指数移动平均,,0.513886,0.540271,0.027263,0.136536,2.722689,0.036602,0.558729,0.587825,0.058979,0.148924,2.309198,0.035343,0.035542,0.037050,0.086070,-0.028484,0.035972,0.499393,-0.016497,-0.224659,0.787500,0,-0.044179,-0.045977,0.111132,-0.830250,0.035972
zz500,1y,565d6bb0748ed40ccc91d745a796b3a7,VR,成交量比率（Volume Ratio）, VR=（AVS+1/2CVS）/（BVS+1/2CVS）,0.438979,0.460966,-0.025629,0.137452,2.220186,0.186069,0.471360,0.495228,-0.002778,0.130570,2.059860,0.184245,0.021424,0.022326,0.101272,-0.143401,0.185157,0.499393,-0.024143,-0.270389,0.833333,0,-0.035094,-0.036529,0.172618,-0.620944,0.185157
zz500,1y,666aabd43d78e32e79e8945a266805fd,VOL5,5日平均换手率," 5日换手率的均值,单位为%",0.340357,0.356817,-0.095089,0.122898,1.984036,0.075130,0.580033,0.610438,0.074060,0.162381,2.164144,0.084958,0.190046,0.198705,0.073664,1.012037,0.080044,0.499393,-0.029116,-0.197425,0.933333,0,-0.179343,-0.186073,0.211412,-1.441630,0.080044
zz500,1y,29fec27e071f1b43bc4ab132dd53788a,BR,意愿指标, BR=N日内（当日最高价－昨日收盘价）之和 / N日内（昨日收盘价－当日最低价）之和×100 n设定为26,0.437578,0.459484,-0.026617,0.155047,2.203506,0.158593,0.576284,0.606457,0.071405,0.137056,2.378239,0.158315,0.096409,0.100622,0.107872,0.418778,0.158454,0.499393,-0.026729,-0.243851,0.883333,0,-0.106064,-0.110231,0.193717,-1.037795,0.158454
zz500,1y,88679ea74f38dac9706b2fe02e15d507,total_operating_revenue_ttm,营业总收入TTM, 计算过去12个月的 营业总收入 之和,0.482068,0.506564,0.004783,0.139971,2.143490,0.010866,0.589648,0.620647,0.080869,0.147551,3.021046,0.007796,0.061206,0.063836,0.086715,0.215809,0.009331,0.499393,0.011198,0.105809,0.845833,0,-0.068620,-0.071374,0.134013,-1.008360,0.009331
zz500,1y,3939b7bddf338cde25a95d03c340e197,VEMA12,12日成交量的移动平均值,,0.515933,0.542440,0.028710,0.136746,2.720261,0.033065,0.537196,0.564983,0.043744,0.154089,2.206968,0.031093,0.019846,0.020681,0.090398,-0.187196,0.032079,0.499393,-0.015722,-0.214983,0.787500,0,-0.029396,-0.030602,0.102231,-0.684124,0.032079
zz500,1y,11e067827e09e956847468c56346d6aa,operating_profit_ttm,营业利润TTM, 计算过去12个月 营业利润 之和,0.490778,0.515788,0.010935,0.142535,2.046375,0.013782,0.475657,0.499776,0.000255,0.128005,2.647140,0.010764,-0.032057,-0.033371,0.124381,-0.484018,0.012273,0.499393,0.016204,0.109757,0.929167,0,0.010666,0.011113,0.141152,-0.190563,0.012273
zz500,1y,28b83ce430d79c3d6f24ec4fe4311e58,fixed_asset_ratio,固定资产比率, 固定资产比率=(固定资产+工程物资+在建工程)/总资产,0.396882,0.416472,-0.055303,0.150465,1.749995,0.006366,0.565322,0.594822,0.063645,0.107603,2.644811,0.004310,0.112259,0.117201,0.104795,0.659969,0.005338,0.499393,0.008782,0.103310,0.833333,0,-0.112662,-0.117071,0.141577,-1.342751,0.005338
zz500,1y,f4d0c6d45c4f9bb59076a06ee8ac74bb,Variance120,120日收益方差, 取121个交易日的收盘价，算出日收益率，再取方差,0.281475,0.294786,-0.136460,0.120177,1.601941,0.026111,0.572307,0.602236,0.068590,0.159870,2.190901,0.030079,0.236053,0.247016,0.091078,1.296868,0.028095,0.499393,-0.018897,-0.106927,0.929167,0,-0.210611,-0.218351,0.232933,-1.618465,0.028095
zz500,1y,cc6897bfce463ea83f87c94f7f069300,account_receivable_turnover_days,应收账款周转天数, 应收账款周转天数=360/应收账款周转率,0.349142,0.366082,-0.088910,0.136785,1.791935,0.006582,0.592760,0.623953,0.083073,0.156899,2.468564,0.005168,0.184461,0.192845,0.069225,1.199681,0.005875,0.499393,-0.003726,-0.035271,0.833333,0,-0.168844,-0.175224,0.199807,-1.689294,0.005875
zz500,1y,f4aa4148d45270bf5ea5a0e535db07be,net_operate_cash_flow_ttm,经营活动现金流量净额TTM, 计算过去12个月 经营活动产生的现金流量净值 之和,0.544197,0.572408,0.048696,0.146420,2.249027,0.016565,0.503887,0.529675,0.020196,0.145932,2.710988,0.011000,-0.045492,-0.047342,0.118769,-0.641009,0.013782,0.499393,0.014683,0.122873,0.887500,0,0.029221,0.030457,0.097827,-0.070037,0.013782
zz500,1y,48de67da1e79cb31b82a2406252c7ac8,operating_revenue_ttm,营业收入TTM, 计算过去12个月的 营业收入 之和,0.473004,0.496967,-0.001618,0.140172,2.098093,0.012366,0.584597,0.615283,0.077291,0.145211,3.022440,0.008923,0.063997,0.066751,0.084917,0.243360,0.010644,0.499393,0.011946,0.111449,0.850000,0,-0.070961,-0.073806,0.127768,-1.035320,0.010644
zz500,1y,a34f3c502309af031482e92c239592c7,TVMA20,20日成交金额的移动平均值, 20日成交金额的移动平均值,0.337175,0.353462,-0.097326,0.104699,1.914160,0.031250,0.637425,0.671417,0.114729,0.171893,2.475828,0.036296,0.234161,0.245027,0.100674,1.371243,0.033773,0.499393,-0.018941,-0.118082,0.908333,0,-0.207030,-0.214658,0.263175,-1.703174,0.033773
zz500,1y,aaeef7dd145746f62d0b53a616b772ad,DAVOL5,5日平均换手率与120日平均换手率, 5日平均换手率 / 120日平均换手率,0.541058,0.569079,0.046476,0.142763,2.682315,0.132963,0.411928,0.432368,-0.044701,0.159391,1.627600,0.132671,-0.084808,-0.088181,0.120537,-0.880824,0.132817,0.499393,-0.033786,-0.326065,0.912500,0,0.070735,0.073788,0.142073,0.232184,0.132817
zz500,1y,9abc38556c3711c7d94a01e4c68c8ba5,cash_and_equivalents_per_share,每股现金及现金等价物余额, 每股现金及现金等价物余额,0.476498,0.500667,0.000849,0.140394,2.250769,0.012120,0.473784,0.497793,-0.001067,0.131103,2.259215,0.005167,-0.005625,-0.005859,0.093423,-0.541836,0.008644,0.499393,0.003888,0.065790,0.733333,0,-0.001207,-0.001257,0.089469,-0.487465,0.008644
zz500,1y,2076cd1387cf17b2b1b6572d14e02c25,VDIFF,计算VMACD因子的中间变量, EMA(VOLUME，SHORT)-EMA(VOLUME，LONG) short设置为12，long设置为26，M设置为9,0.490547,0.515544,0.010771,0.157355,2.297690,0.120847,0.519004,0.545696,0.030881,0.130659,2.231264,0.143880,0.015728,0.016388,0.087986,-0.189900,0.132363,0.499393,-0.026825,-0.283391,0.816667,0,-0.029932,-0.031159,0.136532,-0.572312,0.132363
zz500,1y,b3b54204a4610324da6fbd8f71458e82,total_asset_growth_rate,总资产增长率, 总资产 / 总资产_4 -1,0.377343,0.395839,-0.069064,0.161809,1.756497,0.014912,0.743610,0.784472,0.190129,0.126468,3.279255,0.012852,0.264654,0.277088,0.090699,2.060417,0.013882,0.499393,0.008408,0.104412,0.862500,0,-0.219406,-0.227421,0.226687,-2.324034,0.013882
zz500,1y,676805834511b547978d56d000766044,leverage,杠杆因子, 0.38 * 市场杠杆 + 0.35 * 资产负债率 + 0.27 * 账面杠杆,0.279148,0.292337,-0.138093,0.154887,1.252569,0.002583,0.267502,0.280083,-0.146266,0.110262,1.455120,0.002250,-0.023045,-0.023993,0.113406,-0.502289,0.002417,0.499393,0.010234,0.080563,0.854167,0,0.007824,0.008152,0.105954,-0.249980,0.002417
zz500,1y,27365bcad32b6ee08f64f07bf83a2dd2,WVAD,威廉变异离散量, (收盘价－开盘价)/(最高价－最低价)×成交量，再做加和，使用过去6个交易日的数据,0.525178,0.552240,0.035246,0.151548,2.407375,0.327116,0.567158,0.596770,0.064944,0.151147,2.423144,0.299366,0.022947,0.023915,0.120604,-0.123170,0.313241,0.499393,-0.026323,-0.260960,0.854167,0,-0.038248,-0.039810,0.205300,-0.611131,0.313241
zz500,1y,5b997d59f594f125c3213253655f9487,DEGM,毛利率增长, 毛利率增长=(今年毛利率（TTM）/去年毛利率（TTM）)-1,0.589262,0.620238,0.080596,0.134958,2.629218,0.011801,0.646649,0.681226,0.121271,0.137551,3.049839,0.011988,0.030242,0.031521,0.112654,-0.098562,0.011894,0.499393,0.004087,0.072216,0.691667,0,-0.036201,-0.037681,0.100592,-0.903009,0.011894
zz500,1y,70d58b6263062f6d7d21e6d0404f966f,MAWVAD,因子WVAD的6日均值,,0.452349,0.475108,-0.016197,0.143235,2.093090,0.162690,0.591010,0.622093,0.081833,0.127117,2.599519,0.154005,0.091517,0.095507,0.080850,0.454348,0.158347,0.499393,-0.017203,-0.183654,0.820833,0,-0.096860,-0.100685,0.169576,-1.151559,0.158347
zz500,1y,29898a52956fc6fb2cdf229e3fe464a5,sale_expense_to_operating_revenue,营业费用与营业总收入之比, 营业费用与营业总收入之比=销售费用（TTM）/营业总收入（TTM）,0.545114,0.573381,0.049345,0.147080,2.426694,0.004761,0.323364,0.338903,-0.107037,0.142663,1.541049,0.006072,-0.151030,-0.156802,0.152122,-2.348467,0.005416,0.499393,-0.013456,-0.176067,0.808333,0,0.169891,0.177565,0.034897,1.641581,0.005416
zz500,1y,284f2776879e13ea1c0f764c76242471,surplus_reserve_fund_per_share,每股盈余公积金, 每股盈余公积金,0.522922,0.549848,0.033651,0.123978,2.480215,0.006356,0.395747,0.415274,-0.056102,0.121598,2.092963,0.006857,-0.092717,-0.096388,0.167389,-1.320301,0.006606,0.499393,0.004948,0.055676,0.879167,0,0.090966,0.094931,0.074033,0.531754,0.006606
zz500,1y,2d09bd68cc16b7fcdf305ba31e511ae9,VSTD10,10日成交量标准差, 10日成交量去标准差,0.592848,0.624045,0.083135,0.140883,3.008987,0.090324,0.503670,0.529445,0.020043,0.143482,2.135960,0.072875,-0.053777,-0.055954,0.128511,-0.970926,0.081600,0.499393,-0.022344,-0.297498,0.766667,0,0.047000,0.049005,0.070435,0.091120,0.081600
zz500,1y,c9c509a50b4d366783cd55847cf91928,interest_carry_current_liability,带息流动负债, 流动负债合计 - 无息流动负债,0.375497,0.393891,-0.070363,0.151695,1.667861,0.014426,0.633723,0.667481,0.112104,0.144584,3.104972,0.006138,0.180791,0.188995,0.045564,1.614139,0.010282,0.499393,0.009347,0.116512,0.791667,0,-0.160082,-0.166165,0.195050,-2.233491,0.010282
zz500,1y,fc9daaaa23d8e67e8d1e94906401e602,operating_tax_to_operating_revenue_ratio_ttm,销售税金率, 销售税金率=营业税金及附加（TTM）/营业收入（TTM）,0.538386,0.566245,0.044586,0.127523,2.837402,0.007894,0.363725,0.381467,-0.078649,0.155418,1.826012,0.005088,-0.115616,-0.120132,0.151552,-2.254683,0.006491,0.499393,-0.002582,-0.047742,0.700000,0,0.125223,0.130768,0.054712,1.278029,0.006491
zz500,1y,a3d3e7ccf7b305912a2e5fb6bd8e265c,inventory_turnover_days,存货周转天数, 存货周转天数=360/存货周转率,0.431393,0.452943,-0.030979,0.139246,2.049508,0.008183,0.518678,0.545350,0.030650,0.148487,2.206213,0.005264,0.061889,0.064549,0.064295,0.241938,0.006723,0.499393,-0.000824,-0.009706,0.837500,0,-0.067523,-0.070235,0.122740,-1.086387,0.006723
zz500,1y,8ac19c411767d62598e397e59c8214d9,OperatingCycle,营业周期, 应收账款周转天数+存货周转天数,0.324120,0.339700,-0.106505,0.149656,1.638830,0.009140,0.543841,0.572030,0.048444,0.159229,2.220983,0.005364,0.169855,0.177527,0.073345,1.051604,0.007252,0.499393,-0.004173,-0.038679,0.841667,0,-0.159153,-0.165204,0.182658,-1.569105,0.007252
zz500,1y,19340ab2c734f0b9038d891d794c93c4,ATR14,14日均幅指标, 真实振幅的14日移动平均,0.500055,0.525615,0.017488,0.130924,2.579435,0.031657,0.521328,0.548159,0.032524,0.151830,2.172925,0.031315,0.017913,0.018666,0.097803,-0.197837,0.031486,0.499393,-0.008478,-0.086056,0.858333,0,-0.028461,-0.029629,0.111901,-0.645704,0.031486
zz500,1y,1603fedfee990c5f829f9c485e07a516,net_operate_cash_flow_to_operate_income,经营活动产生的现金流量净额与经营活动净收益之比, 经营活动产生的现金流量净额（TTM）/(营业总收入（TTM）-营业总成本（TTM）,0.624676,0.657863,0.105689,0.139352,2.732715,0.010093,0.461876,0.485189,-0.009473,0.140660,2.289149,0.010380,-0.109488,-0.113780,0.136631,-1.728346,0.010236,0.499393,0.003231,0.061386,0.737500,0,0.114424,0.119466,0.063744,0.893121,0.010236
zz500,1y,7a34f150a2b5e146903561e4adebffe0,net_operating_cash_flow_coverage,净利润现金含量, 经营活动产生的现金流量净额/归属于母公司所有者的净利润,0.458295,0.481400,-0.012001,0.120070,2.184880,0.016838,0.310991,0.325866,-0.115732,0.141402,1.555059,0.019023,-0.106657,-0.110845,0.144432,-1.983002,0.017931,0.499393,0.000471,0.009069,0.695833,0,0.113159,0.118142,0.049854,1.027252,0.017931
zz500,1y,51c188c93eb7bd5668b1b3c47a585a51,net_operate_cashflow_growth_rate,经营活动产生的现金流量净额增长率, =(今年经营活动产生的现金流量净额（TTM）/去年经营活动产生的现金流量净额（TTM）)-1,0.585757,0.616515,0.078113,0.133740,2.580839,0.012346,0.543866,0.572057,0.048462,0.156300,2.506601,0.014872,-0.031289,-0.032572,0.077031,-0.967979,0.013609,0.499393,0.004850,0.100229,0.695833,0,0.026764,0.027895,0.062760,-0.161465,0.013609
zz500,1y,1fdb7d0c8036cf9846c3d77abbae90c7,sale_expense_ttm,销售费用TTM, 计算过去12个月 销售费用 之和,0.437783,0.459701,-0.026472,0.118508,2.065572,0.008633,0.437855,0.459777,-0.026421,0.128762,2.289266,0.006492,-0.007343,-0.007648,0.081209,-0.537530,0.007562,0.499393,-0.002139,-0.023564,0.845833,0,-0.000142,-0.000148,0.082825,-0.452926,0.007562
zz500,1y,223a8edc9ad4274ba84b54bfa95baf95,retained_earnings,留存收益, =盈余公积金+未分配利润,0.403535,0.423500,-0.050616,0.145208,1.799903,0.008333,0.439777,0.461810,-0.025065,0.121295,2.563718,0.005134,0.009351,0.009743,0.095670,-0.241374,0.006734,0.499393,0.013723,0.106072,0.866667,0,-0.024039,-0.025028,0.133066,-0.518756,0.006734
zz500,1y,dfb7ce0b25f0e5caafc854c64bb30df2,total_operating_cost_ttm,营业总成本TTM, 计算过去12个月的 营业总成本 之和,0.477765,0.502008,0.001744,0.142596,2.125815,0.009361,0.584552,0.615236,0.077260,0.146350,3.010103,0.007028,0.060948,0.063567,0.097481,0.217044,0.008194,0.499393,0.010422,0.103814,0.858333,0,-0.068028,-0.070759,0.144047,-1.020072,0.008194
zz500,1y,d9c817b32f4d403ac4e87a78de2bd7dd,quick_ratio,速动比率, 速动比率=(流动资产合计-存货)/ 流动负债合计,0.674879,0.711261,0.141302,0.134939,3.234915,0.010731,0.286758,0.300346,-0.132751,0.151851,1.273726,0.005919,-0.235311,-0.243811,0.235311,-3.340577,0.008325,0.499393,-0.010611,-0.149864,0.775000,0,0.298348,0.312550,0.043888,3.208029,0.008325
zz500,1y,bf3047823269519bd005a142fc87be87,Skewness20,个股收益的20日偏度, 取21个交易日的收盘价数据，计算日收益率，再计算其偏度,0.399727,0.419478,-0.053298,0.166989,2.039968,0.156856,0.496587,0.521941,0.015038,0.130083,2.456587,0.137264,0.067982,0.070913,0.073994,0.383296,0.147060,0.499393,-0.010711,-0.177765,0.733333,0,-0.069478,-0.072265,0.142959,-1.392011,0.147060
zz500,1y,18a40b767efdeaddde6cff2e071f62b2,total_profit_growth_rate,利润总额增长率, 利润总额增长率=(今年利润总额（TTM）/去年利润总额（TTM）)-1,0.498192,0.523641,0.016172,0.130607,2.236851,0.014003,0.441819,0.463969,-0.023626,0.136924,2.081820,0.013950,-0.043490,-0.045261,0.106632,-0.996226,0.013976,0.499393,0.007171,0.110798,0.729167,0,0.038165,0.039786,0.083462,-0.002495,0.013976
zz500,1y,c3a0ae2c7aab628a36b1822da54a439a,non_operating_net_profit_ttm,营业外收支净额TTM, 营业外收入（TTM） - 营业外支出（TTM）,0.443074,0.465297,-0.022740,0.140694,2.241381,0.006500,0.461619,0.484917,-0.009655,0.127597,2.374775,0.008291,0.008552,0.008909,0.105934,-0.347852,0.007395,0.499393,-0.002529,-0.050971,0.654167,0,-0.016024,-0.016686,0.072679,-0.634220,0.007395
zz500,1y,b857893e6edde4b584f172ee9a5af386,intangible_asset_ratio,无形资产比率, 无形资产比率=(无形资产+研发支出+商誉)/总资产,0.471631,0.495514,-0.002587,0.099858,2.378907,0.006981,0.452925,0.475718,-0.015790,0.157123,2.116709,0.006847,-0.012643,-0.013166,0.089907,-0.709601,0.006914,0.499393,-0.001531,-0.031601,0.695833,0,0.007383,0.007692,0.074978,-0.431215,0.006914
zz500,1y,93eaa44df40fa908fdd32ff7c2acb0b9,np_parent_company_owners_growth_rate,归属母公司股东的净利润增长率, (今年归属于母公司所有者的净利润（TTM）/去年归属于母公司所有者的净利润（TTM）)-1,0.542781,0.570906,0.047694,0.140310,2.447520,0.012400,0.451433,0.474139,-0.016843,0.142318,2.085487,0.013949,-0.064042,-0.066620,0.087202,-1.298249,0.013175,0.499393,0.007173,0.106509,0.791667,0,0.061539,0.064184,0.054272,0.294476,0.013175
zz500,1y,38f92c4cae44d50fe2c82937fcdec4b8,MLEV,市场杠杆, 市场杠杆=非流动负债合计/(非流动负债合计+总市值),0.517153,0.543733,0.029572,0.157978,2.450638,0.012847,0.448202,0.470722,-0.019122,0.148103,2.227565,0.009222,-0.051024,-0.053093,0.113494,-1.088237,0.011035,0.499393,0.008355,0.093754,0.841667,0,0.046410,0.048390,0.071170,0.098081,0.011035
zz500,1y,d69133ccf4917aa7d889fbd5b148de0c,Kurtosis20,个股收益的20日峰度, 取21个交易日的收盘价数据，计算日收益率，再计算其峰度值,0.413112,0.433619,-0.043867,0.145131,1.938019,0.189481,0.424162,0.445299,-0.036077,0.141119,2.146850,0.152296,0.002262,0.002356,0.107221,-0.483695,0.170889,0.499393,-0.006872,-0.124575,0.745833,0,-0.008018,-0.008350,0.108370,-0.621269,0.170889
zz500,1y,d604981e076d8869fc5de95db7971057,sharpe_ratio_20,20日夏普比率, （Rp - Rf） / Sigma p 其中，Rp是个股的年化收益率，Rf是无风险利率（在这里设置为0.04），Sigma p是个股的收益波动率（标准差）,0.445838,0.468220,-0.020790,0.143339,2.299638,0.194968,0.529100,0.556398,0.038019,0.129862,2.212532,0.192264,0.059140,0.061679,0.111203,0.166735,0.193616,0.499393,-0.033711,-0.318541,0.862500,0,-0.070994,-0.073840,0.139663,-0.875556,0.193616
zz500,1y,fb82be0905511145fce0c31d05b735fb,financing_cash_growth_rate,筹资活动产生的现金流量净额增长率, 过去12个月的筹资现金流量净额 / 4季度前的12个月的筹资现金流量净额 - 1,0.511566,0.537812,0.025623,0.135223,2.399839,0.012145,0.507161,0.533144,0.022510,0.125720,2.333296,0.014384,-0.004477,-0.004663,0.059883,-0.640891,0.013264,0.499393,-0.000347,-0.007007,0.700000,0,-0.000156,-0.000163,0.080561,-0.576313,0.013264
zz500,1y,6615770b2dc6775fc8e60ff48d7c1615,net_invest_cash_flow_ttm,投资活动现金流量净额TTM, 计算过去12个月 投资活动现金流量净额 之和,0.447625,0.470111,-0.019529,0.113870,2.344512,0.009343,0.351112,0.368160,-0.087524,0.155820,1.604816,0.013245,-0.066857,-0.069543,0.120698,-1.197322,0.011294,0.499393,-0.009786,-0.124360,0.779167,0,0.063086,0.065800,0.082850,0.281992,0.011294
zz500,1y,71ece4fee48077da6fa8bf6f620d8881,debt_to_equity_ratio,产权比率, 产权比率=负债合计/归属母公司所有者权益合计,0.338838,0.355216,-0.096157,0.150741,1.595871,0.006528,0.673586,0.709884,0.140384,0.129692,3.175589,0.004921,0.250057,0.261737,0.063097,2.867566,0.005725,0.499393,0.005401,0.091325,0.741667,0,-0.204766,-0.212322,0.211522,-3.263103,0.005725
zz500,1y,138535ccc3c5a48d2292742c735c19a3,VOL10,10日平均换手率," 10日换手率的均值,单位为%",0.298498,0.312707,-0.124507,0.125234,1.708499,0.046458,0.579393,0.609759,0.073607,0.182747,2.153542,0.053407,0.228552,0.239133,0.087659,1.283234,0.049933,0.499393,-0.024821,-0.163879,0.933333,0,-0.204717,-0.212271,0.252049,-1.625659,0.049933
zz500,1y,105790d54e725c6c88d64794e5ef3e4e,DAVOL10,10日平均换手率与120日平均换手率之比, 10日平均换手率 / 120日平均换手率,0.502713,0.528431,0.019367,0.139763,2.459443,0.082824,0.419278,0.440136,-0.039520,0.177152,1.635910,0.082852,-0.054748,-0.056963,0.103738,-0.711742,0.082838,0.499393,-0.027515,-0.269415,0.845833,0,0.039301,0.040972,0.115582,0.007136,0.082838
zz500,1y,a07142e29ec3e4ade5103ca38b5e1af9,VDEA,计算VMACD因子的中间变量, EMA(VDIFF，M)    short设置为12，long设置为26，M设置为9,0.531761,0.559219,0.039900,0.141446,2.499283,0.070407,0.509578,0.535705,0.024218,0.148864,2.181036,0.079671,-0.016627,-0.017314,0.083566,-0.503883,0.075039,0.499393,-0.021045,-0.229655,0.812500,0,0.004406,0.004590,0.101954,-0.311312,0.075039
zz500,1y,7f798ba1047783dddd843f0d1161e755,super_quick_ratio,超速动比率, （货币资金+交易性金融资产+应收票据+应收帐款+其他应收款）／流动负债合计,0.549856,0.578411,0.052700,0.129781,2.715978,0.009918,0.283698,0.297126,-0.134900,0.141907,1.277683,0.006714,-0.174132,-0.180689,0.177206,-2.737319,0.008316,0.499393,-0.008315,-0.120168,0.758333,0,0.203168,0.212476,0.055746,2.139311,0.008316
zz500,1y,a7ab527aeedfa656fd3da3491d71109f,inventory_turnover_rate,存货周转率, 存货周转率=营业成本（TTM）/存货,0.612439,0.644858,0.097016,0.149481,2.708766,0.010886,0.335957,0.352178,-0.098183,0.151209,1.666312,0.004887,-0.182260,-0.189088,0.201614,-2.094368,0.007887,0.499393,-0.002094,-0.020237,0.858333,0,0.208782,0.218370,0.049364,1.630695,0.007887
